Name,Divisions,Latitude,Longitude,Address,Normal_site,Auto_site,Glamping,Caravan,Restroom,Shower_room,Sink,Homepage
청도신화랑 풍류마을 오토캠핑장,일반야영장,35.7168101,128.9212409,경상북도 청도군 운문면방지리 150-7,0,43,0,0,1,1,1,
망상 오토캠핑리조트,"자동차야영장,카라반",37.5994459,129.0807175,강원도 동해시 동해대로6370 ,0,44,0,19,2,2,2,
문경수예리오토캠핑장 ,일반야영장,36.5999957,128.0537121,경상북도 문경시 가은읍 수예리 ,0,44,0,0,2,2,1,
바다애 오토캠핑장 ,일반야영장,37.6213882,126.3765532,인천광역시 강화군 화도면 장화리 ,0,44,0,0,2,2,2,
옛서당캠핑농원 ,일반야영장,35.2855577,126.6445768,전라남도 장성군 삼계면 화산길 1 ,0,44,0,0,1,1,1,
고성잔디캠핑장,일반야영장,34.952402,128.2145347,경남 고성군 하일면 용태리 479,0,45,0,0,2,2,2,
(주)도산도방 관성체험학교 오토캠핑장,자동차야영장,37.0330089,127.5795389,충청북도 음성군 생극면 관성리 ,0,45,0,0,4,4,2,
라라솔캠핑장,일반야영장,37.5233697,127.8670611,강원도 횡성군 서원면 유현리 ,0,45,0,0,2,2,1,
래미안밸리캠핑장 ,일반야영장,36.0612426,127.340758,전라북도 완주군 운주면 금고당로 617 ,0,45,0,0,2,2,2,
산마루캠핑장 ,"일반야영장,글램핑",38.111963,127.3996608,경기도 포천시 이동면 금강로 6584-20 ,0,45,21,0,2,2,4,
상아골계곡오토캠핑장,"일반야영장,자동차야영장",37.9445735,127.1272298,경기도 포천시 신북면 금동리 247-1,0,45,0,0,1,1,1,
송가네 오가리캠핑장 ,일반야영장,38.0228461,127.1655687,경기도 포천시 창수면 전영로1023번길 115 ,0,45,0,0,1,1,1,
안태울캠핑장 (안태울영농조합법인),일반야영장,37.8720043,126.9503361,경기도 양주시 광적면 화합로81번길 375-66 ,0,45,0,0,2,2,1,
치악신림오토캠핑장 ,일반야영장,37.2623535,128.0845693,강원도 원주시 신림면 성남로 194 ,0,45,0,0,2,2,2,
태화연캠핑장,일반야영장,35.5610025,129.2867345,울산광역시 중구 태화동 281번지 일원,0,45,0,0,1,1,1,
에이제이 ,"일반야영장,자동차야영장",37.7647234,127.2839791,경기도 남양주시 수동면 내방리 ,45,45,0,3,4,2,11,
은석캠핑장 ,"일반야영장,자동차야영장",37.5978837,127.4947152,경기 가평군 설악면 유명산길 61-75,45,45,0,0,2,2,12,
땅끝오토캠핑장 ,"일반야영장,카라반",34.3097516,126.5208703,전라남도 해남군 송지면 갈산길 25-15 ,0,46,0,16,0,0,0,
알프스캠핑장 ,일반야영장,35.5420512,128.8557742,경상남도 밀양시 산외면 밀양대로 3468-7 ,0,46,0,0,2,1,2,
양주송천캠핑장 ,일반야영장,37.773762,126.9382402,경기 양주시 백석읍 기산로440번길 74-19,0,46,0,0,6,4,3,
산으로 캠핑장 ,일반야영장,37.7145801,127.5678493,강원도 홍천군 서면 마곡리 ,0,47,0,0,2,1,1,
흥정계곡 캠핑 700 ,일반야영장,37.6518298,128.3135726,강원도 평창군 봉평면 흥정계곡4길 91 ,0,47,0,0,2,2,1,
소리길 오토캠핑장 ,"일반야영장,자동차야영장,카라반",35.7752991,128.1270691,경상남도 합천군 가야면 매화산로 670 ,0,48,0,0,2,2,2,
한티별빛아래관광농원 야영장 ,일반야영장,36.0345423,128.6142847,경상북도 칠곡군 가산면 응추리 ,0,48,0,0,4,2,2,
문화관광농원 오토캠핑장,"일반야영장,자동차야영장",34.7894635,128.5795813,경상남도 거제시 동부면 가배오송길 123,0,49,0,0,3,2,3,
대장경오토캠핑장,일반야영장,35.7666465,128.1309314,경상남도 합천군 가야면 야천리 896,0,50,0,0,1,1,2,
몬테비얀코 캠핑장 ,"일반야영장,자동차야영장",38.0294047,127.3864808,경기도 포천시 이동면 장암리 ,0,50,0,0,2,2,3,
민들레동산 캠핑장 ,"일반야영장,카라반",36.0135418,127.2410846,전라북도 완주군 화산면 종리 ,0,50,0,5,2,2,4,
산여울캠핑장,"일반야영장,카라반",37.3770757,128.271781,강원 영월군 무릉도원면 백년계곡길 142,0,50,0,10,2,2,2,
산울림관광농원,일반야영장,37.3930539,127.7599287,경기도 양평군 양동면 삼산리 ,0,50,0,0,1,1,1,
산촌오토캠핑장,"일반야영장,자동차야영장",37.900933,127.1207106,경기도 동두천시 탑동동 탑신로237번길 111 ,0,50,0,0,2,2,2,
삼봉자동차야영장,자동차야영장,36.5705952,126.3160369,충청남도 안면읍 삼봉길 209-3 ,0,50,0,0,3,2,1,
상소오토캠핑장 ,일반야영장,36.2373729,127.4690661,대전광역시 동구 상소동 ,0,50,0,0,4,2,2,
서포리 관광지 오토캠핑장 ,일반야영장,37.2236824,126.1135371,인천 옹진군 덕적면 덕적남로587번길 28,0,50,0,0,2,1,2,
순창향 관광농원&오토캠핑장,일반야영장,35.4317796,127.0591936,전라북도 순창군 구림면 구림로 3-2 ,0,50,0,0,2,1,1,
양주산막골캠핑장 ,일반야영장,37.7748547,126.9375993,경기도 양주시 백석읍 기산로 414-20 ,0,50,0,0,4,2,9,
얼음골 야영장,일반야영장,34.9831554,128.1778029,경상남도 고성군 상리면 삼상로 1411,0,50,0,0,3,2,6,
일영모자농원캠핑장,일반야영장,37.7083474,126.953516,경기도 양주시 장흥면 삼상리 10-17,0,50,0,0,3,2,1,
장터추어탕 캠핑장,일반야영장,37.3998584,127.8444201,강원도 원주시 지정면 월송리 904-3,0,50,0,0,2,2,1,
(주)밀모 빨강치마자동차야영장 ,"일반야영장,자동차야영장,카라반,글램핑",35.9324066,127.6696108,전라북도 무주군 적상면 사산리 ,0,50,15,11,2,2,2,
청보리오토캠핑장 ((주)청보리),자동차야영장,34.6396511,128.2308605,경상남도 통영시 욕지면 욕지일주로 896-71 ,0,50,0,0,1,1,1,
낭만에코파크,일반야영장,37.7016913,126.4286229,인천광역시 강화군 양도면 인산리 ,50,50,0,0,4,2,2,
무지개서는 마을 ,"일반야영장,자동차야영장",37.9105561,127.4934872,경기도 가평군 북면 가화로 1725 ,50,50,0,0,4,4,16,
솔밭펜션캠핑장,자동차야영장,37.8532049,127.3506794,경기 가평군 조종면 운악청계로371번길 58-34,50,50,0,0,4,4,10,
마실 야영장,"일반야영장,자동차야영장",37.6894864,127.2303052,경기도 남양주시 오남읍 팔현로216번길 24-1,50,50,10,0,4,4,2,
늘푸른쉼터,"일반야영장,자동차야영장",37.5973391,127.4999888,경기 가평군 설악면 어비산길 76,50,50,0,0,4,4,30,
양달캠핑장,"자동차야영장,카라반",37.1491297,127.2870068,경기 용인시 처인구 원삼면 학일로 100-2,50,50,0,1,2,2,16,
패밀리오토캠핑장,자동차야영장,35.5462727,128.8588712,경상남도 밀양시 산외면 희곡리 ,0,51,0,0,1,1,1,
김천부항댐 산내들 오토캠핑장 ,일반야영장,35.9779879,128.0112684,경상북도 김천시 지례면 도곡리 ,0,52,0,0,2,2,2,
법흥 캠핑장 ,일반야영장,37.3661261,128.2737967,강원 영월군 무릉도원면 백년계곡길 14-3,0,52,0,0,2,2,2,
상주 우산캠핑장 ,일반야영장,36.4720356,128.0656557,경상북도 상주시 외서면 채릉산로 752 ,0,52,0,0,2,2,2,
평화누리캠핑장,"일반야영장,자동차야영장",37.8920434,126.7447929,경기 파주시 문산읍 임진각로 148-40,62,52,0,15,9,6,6,
영산강 승촌보캠핑장,일반야영장,35.0650947,126.7576031,광주광역시  남구 승촌동 577 ,0,53,0,0,3,3,1,
월악산억수캠핑장,일반야영장,36.8731559,128.1504104,충청북도 제천시 덕산면 월악리 ,0,53,0,0,2,2,3,
수목원프로방스 캠핑장,일반야영장,37.9413879,127.135621,경기도 포천시 신북면 금동리 ,0,54,0,0,3,3,3,
캠핑홀리데이 성주오토캠핑장(청파관광농원),"일반야영장,카라반",35.854207,128.1978072,경상북도 성주군 수륜면 신정리 ,0,54,0,3,2,2,1,
꿈엔들 캠프장,"자동차야영장,글램핑",37.3431516,128.2806178,강원 영월군 무릉도원면 무릉법흥로 968-12,0,55,8,0,2,1,3,
완주소양캠핑장 ,일반야영장,35.8631022,127.2700648,전라북도 완주군 소양면 해월리 ,0,55,0,0,2,2,2,
인삼골오토캠핑장,일반야영장,36.0926338,127.5850191,충청남도 금산군 제원면 용화리 ,0,55,0,0,4,4,2,
양양 고인돌오토캠핑장,자동차야영장,38.0535244,128.5739362,강원도 양양군 서면 고인돌길 200-47 ,0,56,0,0,2,2,2,
속초해변 국민여가캠핑장 ,자동차야영장,38.18886,128.6025045,강원도 속초시 조양동 해오름로 186 ,0,56,0,0,2,2,1,
웰리힐리파크 오토캠핑장 ,일반야영장,37.4908373,128.2505391,강원도 횡성군 둔내면 두원리 ,0,57,0,0,1,1,1,
THATS CAMPING 횡성자연휴양림야영장,"일반야영장,글램핑",37.5390902,128.1110517,강원도 횡성군 갑천면정포로430번길 113 ,0,60,5,0,3,2,2,
나무새 관광농원,일반야영장,37.9695114,127.1505417,경기도 포천시 신북면 삼정리 98-3,0,60,0,0,2,1,2,
대궐오토캠핑장 ,"일반야영장,글램핑",37.7689833,126.93915,경기도 양주시 백석읍 기산로440번길 177 ,0,60,17,0,4,2,4,
도마치캠핑장 ,"일반야영장,자동차야영장",38.0499382,127.3823506,경기도 포천시 이동면 화동로 2318-6 ,0,60,0,0,2,2,2,
매봉힐링쉼터오토캠핑장,일반야영장,37.2604897,128.1386278,강원도 원주시 신림면 황둔리 ,0,60,0,0,2,2,2,
서정오토캠핑장,"일반야영장,자동차야영장",37.9959407,126.8867549,경기도 연천군 장남면 원당리 ,0,60,0,0,2,2,1,
주왕산국립공원 상의자동차 야영장 ,일반야영장,36.3938364,129.142102,경상북도 청송군 부동면 상의리 ,0,60,0,0,6,6,3,
충주반딧불 오토캠핑장,"일반야영장,카라반",37.1252613,127.9259788,충청북도 충주시 엄정면 가춘리길 19 ,0,60,0,3,2,2,1,
풍경,자동차야영장,37.3267138,128.2658526,강원 영월군 무릉도원면 무릉법흥로 674-14,0,60,0,0,2,2,1,
탄도항 노을 캠핑장,"자동차야영장,카라반,글램핑",37.1944116,126.6454899,경기도 안산시 단원구 대부황금로 17-2 ,0,60,16,5,2,2,2,
철원가산농원캠핑장 ,"일반야영장,자동차야영장,카라반",38.2249605,127.2654877,강원도 철원군 갈말읍 상사리 ,5,60,0,15,4,2,2,
상주보 오토캠핑장,"일반야영장,자동차야영장",36.448402,128.258389,경상북도 상주시 도남동 120-4,20,60,0,0,8,4,4,
대관령솔내음오토캠핑장,"일반야영장,카라반",37.7165781,128.7942944,강원도 강릉시 성산면 어흘리 ,60,60,0,1,2,2,2,
스카이 운학 오토캠핑장 ,"일반야영장,자동차야영장",37.210391,128.0009971,충청북도 제천시 백운면 운학길 87 ,60,60,0,0,1,1,3,
밀양스쿨 오토캠핑장 ,일반야영장,35.5108577,128.8409016,경상남도 밀양시 산외면 단산길 2-5 ,0,61,0,0,4,2,3,
팔영산야영장,자동차야영장,34.6355253,127.4179385,전라남도 고흥군 점암면 팔봉길 19-51 ,0,62,0,0,1,0,1,
삼락생태공원 오토캠핑장,"일반야영장,자동차야영장",35.1670019,128.9671984,부산광역시  사상구 삼락동 29-59 ,50,62,0,0,2,2,2,
덕산국민여가캠핑장,자동차야영장,37.717486,126.3801841,인천시 강화군 내가면 강화서로 227번길 91,62,62,0,0,2,2,4,
벽계야영장 ,자동차야영장,35.4261677,128.2086625,경상남도 의령군 궁류면 벽계로 201 ,0,63,0,0,0,0,0,
휴앤락캠핑장,일반야영장,35.8632033,129.1836673,경북 경주시 석현로 110-49 (석장동),0,64,0,0,2,2,2,
힐사이드캠핑장 ,일반야영장,36.820146,127.4323782,충청북도 진천군 문백면 태락리 ,0,65,0,0,2,2,2,
구름아래 캠핑장,일반야영장,35.663101,129.002477,경북 청도군 운문면 운문로 1033-14,0,67,0,0,2,2,1,
동강전망휴양림오토캠핑장,일반야영장,37.2595994,128.6079023,강원 정선군 신동읍 동강로 916-212,0,67,0,0,2,1,2,
비발디 캠핑파크 ,일반야영장,37.6641163,127.612295,강원도 홍천군 서면 한서로 1031-11,0,70,0,0,3,3,3,
솔밭 캠프장 ,"일반야영장,자동차야영장",37.3282194,128.2712844,강원 영월군 무릉도원면 무릉법흥로 740,0,70,0,0,15,15,3,
써니밸리 오토캠핑장,일반야영장,36.6808452,127.8009144,충청북도 괴산군 청천면 화양리 ,0,70,0,0,2,2,2,
영농조합법인 김포관광 (김포캠핑파크(주)),"일반야영장,자동차야영장,카라반,글램핑",37.7472873,126.5587378,경기도 김포시 월곶면 용강리 315-156번지 ,0,70,38,3,3,1,1,
포시즌스 오토캠핑장,일반야영장,37.9508415,127.1163168,포천시 신북면 탑신로 1259-68 ,0,70,0,0,1,1,2,
한울오토캠핑장,일반야영장,37.2521346,128.1751496,강원도 원주시 신림면 신림황둔로 1032 ,0,70,0,0,2,2,0,
양평 다목적캠핑장,"일반야영장,글램핑",37.4264014,127.7876691,경기 양평군 양동면 양서동로 224,0,70,10,0,3,2,2,
메사캠핑장 ,일반야영장,38.0781228,127.3876997,경기도 포천시 이동면 도평리 498-1  등 8필지,0,70,0,0,1,1,1,
화강 수변 오토캠핑장,자동차야영장,38.2478724,127.4182002,강원도 철원군 김화읍 학사리 680,0,72,0,0,2,1,4,
블루마린 캠핑장 (구 흙의 사랑 캠핑장),일반야영장,37.3035056,127.5813962,경기 여주시 능서면 중부대로 2545-74,0,72,0,0,2,2,1,
금수문화공원 야영장,"일반야영장,자동차야영장",35.9174557,128.1214504,경상북도 성주군 금수면 무학리 47 ,73,73,0,0,4,2,4,
금산산림문화타운,"일반야영장,자동차야영장",36.0677603,127.3690928,충청남도 금산군 남이면 건천리 ,0,74,0,0,6,6,3,
미르오토캠핑장 ,일반야영장,35.543533,128.8602127,경상남도 밀양시 산외면 밀양대로 3400-127 ,0,75,0,0,0,0,0,
이포보오토캠핑장 ,일반야영장,37.3865253,127.5491891,경기도 여주군 대신면 여양로 1935-177 ,0,75,0,0,2,2,1,
대저생태공원 캠핑장,"일반야영장,자동차야영장",35.215809,128.9718533,부산광역시 강서구 대저1동 1-5번지,36,75,0,0,3,3,3,
나린오토캠핑장 ,일반야영장,38.018629,126.9719973,경기도 연천군 어삼로 391-81 ,0,78,0,0,2,2,2,
알프스밸리 캠핑장,"일반야영장,자동차야영장",37.7472158,128.044471,강원도 홍천군 화촌면 군업리 ,0,79,0,0,1,1,1,
포천 비둘기낭 캠핑장,일반야영장,38.0771566,127.220635,경기도 포천시 영북면 대회산리 ,0,79,0,0,4,2,3,
서해땅끝파도리아치내캠핑장 ,일반야영장,36.719717,126.1274524,충청남도 태안군 소원면 파도리 ,0,80,0,0,2,2,1,
황매산 국민여가 캠핑장 (황매산 오토캠핑장),자동차야영장,35.4819189,128.0036224,경상남도 합천군 가회면 둔내리 ,0,80,0,0,3,1,4,
와이캠핑장 ,"자동차야영장,글램핑",37.7317102,127.4247901,경기도 가평군 청평면 강변로 115 ,80,80,18,0,4,2,50,
고산 무궁화 오토캠핑장,"일반야영장,카라반",35.9735698,127.2333925,전라북도 완주군 고산면 오산리 ,0,81,0,8,2,2,2,
안산화랑오토캠핑장 ,일반야영장,37.3226948,126.8166798,경기도 안산시 단원구 초지동 동산로 268 ,0,81,0,1,2,2,2,
학암포 오토 캠핑장,일반야영장,36.8978235,126.2074126,충청남도 태안군 원북면 옥파로 1152-37 ,0,86,0,0,4,2,4,
양평드림캠핑장 ,일반야영장,37.5001679,127.6231495,경기도 양평군 용문면 금곡리 ,0,87,0,0,2,2,2,
보보스캇 캠핑장 ,일반야영장,37.2913345,128.3264167,강원도 영월군 주천면 미다리길 50-24 ,0,90,0,0,3,3,3,
송지호 오토 캠핑장 ,일반야영장,38.3381838,128.5054975,강원도 고성군 죽왕면 동해대로 6090 ,0,90,0,0,2,2,11,
생림 오토 캠핑장 ,일반야영장,35.3664367,128.8124517,경상남도 김해시 생림면 마사리 ,0,93,0,0,3,2,3,
김포한강오토캠핑장 ,"일반야영장,카라반,글램핑",37.7030591,126.6544393,경기도 김포시 하성면 전류리 ,98,98,16,4,3,3,2,
계방산 오토캠핑장 (노동계곡 오토캠핑장),일반야영장,37.7049218,128.4836316,강원도 평창군 용평면 이승복생가길 160 ,0,100,0,0,3,1,3,
구만동오토캠핑장 ,일반야영장,38.1930849,128.3261184,강원도 인제군 북면 만해로 221 ,0,100,0,0,3,1,5,
연천재인폭포오토캠핑장,"일반야영장,카라반",38.0652635,127.1273661,경기도 연천군 연천읍 고문리 117-1번지,0,100,0,20,4,2,2,
호수산장관광농원 ,일반야영장,37.2322552,127.5417531,경기도 여주시 가남읍 신해리 ,0,100,0,0,2,2,2,
또올래캠핑장 ,"일반야영장,자동차야영장",37.9745263,127.4477491,경기 가평군 북면 가화로 2745-70,100,100,0,0,6,6,18,
용인랜드 숲속캠핑장 ,"일반야영장,자동차야영장",37.2588591,127.2580518,경기도 용인시 처인구 양지면 대대리 ,100,100,0,0,6,2,6,
공수전리 마을 휴향지,"일반야영장,자동차야영장",38.0419569,128.5559108,강원도 양양군 서면 공수전리 335,200,100,0,0,5,2,5,
한탄강관광지 오토캠핑장 ,"일반야영장,카라반",38.0085191,127.0591325,경기도 연천군 전곡읍 전곡리 ,0,105,0,58,2,2,3,
밀양표충오토캠핑장 ,일반야영장,35.5228502,128.9262857,경상남도 밀양시 단장면 바드리길 7 ,0,106,0,0,2,2,2,
세종 합강캠핑장,"일반야영장,카라반",36.5158721,127.3371065,세종특별자치시 연동면 태산로 ,0,114,0,29,6,6,6,
당항포 오토캠핑장,일반야영장,35.053844,128.3952321,경상남도 고성군 회화면 당항리 당항포관광단지 ,0,118,0,0,2,2,2,
양평 힐인힐 야영장 ,"일반야영장,카라반",37.4495426,127.6124744,경기도 양평군 지평면 옥현리 1504-5외 12필지 ,0,119,0,5,2,2,3,
월악산국립공원 닷돈재 자동차야영장 ,일반야영장,36.8445408,128.0925548,충청북도 제천시 한수면 송계리 ,0,119,0,0,2,1,2,
산야초 자연캠핑장 ,일반야영장,37.9073979,127.1018498,경기도 동두천시 광암동 쇠목길 320 ,0,120,0,0,3,3,3,
알멕스랜드캠핑장,"일반야영장,카라반",38.074565,127.0072391,경기도 연천군 왕징면 왕산로 218번길 25-100,0,120,0,20,1,1,1,
학동자동차 야영장 ,자동차야영장,34.7774188,128.6415014,경남 거제시 동부면 거제대로 981,0,123,0,0,2,2,3,
